"('anchor', 'track_id')","('positive', 'track_id')","('negative', 'track_id')","('anchor', 'genre_top')","('positive', 'genre_top')","('negative', 'genre_top')","('anchor', 'album_id')","('positive', 'album_id')","('negative', 'album_id')","('anchor', 'artist_id')","('positive', 'artist_id')","('negative', 'artist_id')","('anchor', 'genres_all')","('positive', 'genres_all')","('negative', 'genres_all')"
113268,48491,137174,International,International,Instrumental,17457,9291,20595,19380,11103,17524,[2],"[2, 118]","[267, 1235]"
113272,135219,67358,International,International,Pop,17457,20300,12066,19370,21947,13990,[2],"[1032, 2, 102]","[10, 76]"
4076,4080,148441,International,International,Electronic,2216,2216,22131,1134,1134,22990,"[2, 46]","[2, 46]","[337, 181, 15]"
59710,133837,78984,International,International,Hip-Hop,10962,20104,13604,12860,21844,9224,[2],"[2, 86]",[21]
51991,53723,76363,International,International,Instrumental,9773,7686,13352,11607,9162,12351,"[2, 79]","[2, 524, 117, 130]",[1235]
17632,107185,86259,International,International,Experimental,3919,16695,14533,4804,18739,15547,"[2, 92, 86]","[2, 79]","[38, 47]"
11673,43599,133976,International,International,Instrumental,2870,8555,20124,2795,10188,21858,"[2, 46]","[130, 2, 524, 741]","[18, 1235]"
42020,135227,83511,International,International,Pop,8263,20300,14114,9935,21947,2153,"[2, 602, 79]","[1032, 2, 102]","[362, 10]"
129396,1683,54064,International,International,Folk,19509,429,10115,21297,1259,5300,"[602, 2, 79]",[2],[17]
43024,44949,57968,International,International,Rock,8426,8728,10704,10060,10385,11423,"[2, 172]","[808, 2, 46]","[64, 25, 12, 70]"
55832,80687,105144,International,International,Rock,10344,13816,16446,12201,3936,11578,"[2, 46]","[2, 118]","[12, 70, 31]"
62196,127360,105825,International,International,Hip-Hop,11285,19255,16526,13227,21090,18584,"[81, 2, 92]","[602, 2, 79]","[100, 21]"
108865,4070,58225,International,International,Rock,16898,2216,10751,3936,1134,7486,"[2, 118]","[2, 46]","[12, 111, 89, 27, 25]"
134919,142564,135372,International,International,Rock,20262,21404,20311,19607,22684,21958,"[1032, 2, 102]","[2, 79]","[66, 12, 98]"
76069,6394,128473,International,International,Instrumental,13312,1980,19384,15393,1832,19461,"[2, 130]","[2, 118]","[18, 1235]"
98028,64410,4684,International,International,Hip-Hop,15873,11607,1131,17898,13456,618,"[2, 118]","[2, 79]",[21]
6367,14317,108490,International,International,Hip-Hop,1981,3335,16872,1259,3936,18877,"[2, 92]","[2, 118]","[539, 21]"
14319,131942,135341,International,International,Pop,3335,19874,20308,3936,21620,21957,"[2, 118]","[2, 118, 102]",[10]
53727,24749,63456,International,International,Folk,7686,5414,11463,9162,6564,77,"[2, 524, 117, 130]","[130, 2, 524]",[17]
43586,6357,108840,International,International,Hip-Hop,8553,1983,16893,10188,1835,3593,"[130, 2, 524, 741]","[2, 118]",[21]
62534,134948,14588,International,International,Instrumental,7685,20262,3371,9160,19607,129,"[2, 602, 79]","[1032, 2, 102]","[18, 1235]"
43021,38560,24425,International,International,Hip-Hop,8426,7723,5347,10060,9204,6274,"[2, 172]","[2, 79]",[21]
60753,43592,52044,International,International,Pop,11115,8554,9781,13021,6564,11615,"[2, 118, 130]","[130, 2, 524]","[10, 76]"
4071,59656,122621,International,International,Instrumental,2216,10953,18565,1134,12839,20519,"[2, 46]","[2, 118]",[1235]
6394,80774,118500,International,International,Experimental,1980,13827,18153,1832,15839,20002,"[2, 118]","[2, 130, 102, 1032, 524]",[38]
48492,92206,60170,International,International,Folk,9291,15212,11033,11103,17136,12897,"[2, 118]","[2, 79]","[33, 17]"
129882,113259,78852,International,International,Hip-Hop,19574,17457,13584,21420,19357,15601,"[2, 79]",[2],"[83, 100, 21]"
48488,19890,98203,International,International,Electronic,9291,4519,15887,11103,5282,17907,"[2, 118]","[2, 79]","[296, 181, 15]"
52119,127358,68893,International,International,Electronic,9796,19255,12294,11630,21090,9067,"[2, 46]","[602, 2, 79]","[400, 182, 15]"
4096,152254,21997,International,International,Pop,1678,22620,4869,1140,23946,5828,"[2, 117, 118, 130]","[2, 79]","[10, 76]"
91184,1082,104065,International,International,Pop,15103,235,16227,17040,199,18248,"[177, 2]",[2],[10]
29350,24371,75932,International,International,Hip-Hop,6274,5338,13303,7325,6251,15323,"[2, 46]","[2, 46]","[811, 21]"
142567,99370,26036,International,International,Hip-Hop,21404,16053,5637,22684,18023,6643,"[2, 79]","[2, 118]",[21]
113275,12691,128500,International,International,Folk,17457,3054,19387,19373,3420,10341,[2],"[2, 79]",[17]
57665,43019,119985,International,International,Hip-Hop,10585,8426,18314,12499,10060,20156,"[2, 92]","[2, 172]",[21]
56689,121913,55119,International,International,Hip-Hop,10471,18489,10278,12294,20367,12085,"[2, 79]","[2, 79]","[811, 21]"
667,3775,142516,International,International,Folk,189,940,21396,135,932,22678,"[2, 79]","[2, 117, 46]",[17]
14601,52122,55811,International,International,Electronic,3376,9796,10342,4053,11630,12198,"[2, 92, 214]","[2, 46]","[240, 297, 15]"
25029,60775,123867,International,International,Rock,5476,11118,18740,6416,13023,20697,"[130, 2, 524]","[130, 2]","[25, 12, 85, 111]"
24699,42030,73521,International,International,Rock,5405,8263,13012,6343,9945,14958,"[2, 118, 130]","[2, 602, 79]","[25, 12, 109]"
17636,129396,141303,International,International,Instrumental,3919,19509,21242,4804,21297,22551,"[2, 92, 86]","[602, 2, 79]","[107, 18, 1235]"
38779,43024,122810,International,International,Pop,7753,8426,18584,9237,10060,20544,"[177, 2]","[2, 172]","[10, 76]"
59682,148430,61742,International,International,Pop,10956,22128,11227,12853,23586,13153,[2],"[2, 46]","[10, 76]"
56471,705,40241,International,International,Folk,10437,199,7980,4799,140,77,"[2, 172]","[2, 46]",[17]
25601,135229,92546,International,International,Electronic,5563,20300,15313,6546,21947,17235,"[2, 79]","[1032, 2, 102]","[296, 182, 15]"
62189,73762,116468,International,International,Instrumental,11285,13057,17931,13220,14992,19461,"[81, 2, 92]","[130, 2]","[18, 1235]"
127871,134918,122001,International,International,Experimental,19314,20262,18495,21105,19607,20389,"[2, 77]","[1032, 2, 102]","[41, 38]"
117945,54463,125774,International,International,Rock,18100,10191,19015,6593,11989,17172,"[2, 79]","[2, 79]","[404, 12, 85]"
59686,129401,75785,International,International,Rock,10957,19510,13290,12855,21299,15310,"[232, 2, 118]","[602, 2, 79]",[12]
59677,4099,6607,International,International,Hip-Hop,10955,1678,2011,12844,1140,1882,"[2, 118]","[2, 117, 118, 130]",[21]
131952,31887,108494,International,International,Hip-Hop,19875,6648,16872,6345,7875,18880,"[2, 118]","[177, 2, 77]","[539, 21]"
24720,107949,85428,International,International,Pop,5410,16799,14405,6348,18810,16470,"[2, 118, 130]","[504, 2]",[10]
98680,60549,75869,International,International,Folk,15968,11077,13296,6345,1835,10249,"[2, 118]","[2, 118]","[17, 94, 103]"
76076,666,96946,International,International,Pop,13312,189,15728,15393,135,17757,"[2, 130]","[2, 79]","[10, 76]"
25603,60045,46844,International,International,Pop,5563,7824,2097,6543,9348,1939,"[2, 79]","[2, 92, 214]",[10]
709,38822,98579,International,International,Hip-Hop,199,7757,15949,140,9237,15196,"[2, 46]","[177, 2]","[539, 21]"
53160,4235,56248,International,International,Pop,9954,760,10410,6543,1259,12253,"[2, 79]","[2, 92, 102]","[10, 76]"
53157,56466,28481,International,International,Pop,9954,10437,6125,6543,4799,6880,"[2, 79]","[2, 172]","[10, 76, 362]"
4070,107183,56552,International,International,Rock,2216,16695,10449,1134,18736,12277,"[2, 46]","[2, 79]","[101, 12, 45, 53, 31]"
14316,55240,81362,International,International,Experimental,3335,10291,13904,3936,9169,12529,"[2, 118]","[2, 79]","[38, 6, 1193, 16, 763]"
80756,54576,97986,International,International,Hip-Hop,13824,10207,15864,11103,7300,17695,"[2, 118]","[2, 46]",[21]
107257,80697,150288,International,International,Hip-Hop,16703,13817,22410,18747,6345,16031,"[2, 741, 130]","[2, 118]",[21]
4078,134951,114275,International,International,Hip-Hop,2216,20262,17607,1134,19607,18587,"[2, 46]","[1032, 2, 102]","[811, 21]"
27978,80751,41983,International,International,Instrumental,6046,13824,8255,7059,11103,9900,"[2, 172]","[2, 118]","[107, 18, 1235]"
43535,60754,123342,International,International,Experimental,8539,11115,18655,10183,13021,20635,"[2, 130, 102, 524, 118]","[2, 118, 130]","[32, 38, 47]"
115272,80680,7393,International,International,Experimental,17754,13816,1685,18008,3936,10,"[2, 118, 130]","[2, 118]","[38, 22]"
135229,64408,111386,International,International,Pop,20300,11607,17220,21947,13454,16362,"[1032, 2, 102]","[2, 79]","[10, 76]"
54482,59718,26656,International,International,Electronic,10192,10963,5795,11992,3936,6747,"[2, 79]","[2, 118]","[182, 15]"
6357,98026,16337,International,International,Pop,1983,15873,1888,1835,17898,1762,"[2, 118]","[2, 118]",[10]
115262,140584,30486,International,International,Pop,17752,21147,6439,13021,22492,7546,"[2, 118, 130]","[81, 2, 92]",[10]
25609,60535,13218,International,International,Pop,5563,11075,3143,6543,12974,3604,"[2, 79]","[130, 2, 524]",[10]
43173,43595,125826,International,International,Instrumental,8462,8554,19030,389,6564,19461,"[2, 86]","[130, 2, 524]","[18, 1235]"
131933,59675,11862,International,International,Hip-Hop,19872,10955,2901,21619,12844,3094,"[2, 118, 102]","[2, 118]","[539, 21]"
113260,59669,150288,International,International,Hip-Hop,17457,10955,22410,19358,12844,16031,[2],"[2, 118]",[21]
54438,24700,45122,International,International,Pop,10186,5405,8762,11987,6343,9454,"[2, 79]","[2, 118, 130]","[10, 76, 362]"
62196,98681,120099,International,International,Pop,11285,15968,18320,13227,6345,2017,"[81, 2, 92]","[2, 118]","[10, 76]"
4507,76071,135043,International,International,Folk,2042,13312,20278,1423,15393,21940,"[2, 77]","[2, 130]","[17, 103]"
14604,54466,144170,International,International,Hip-Hop,3376,10191,21557,4053,11989,14543,"[2, 92, 214]","[2, 79]","[539, 100, 21]"
55236,148430,116547,International,International,Rock,10291,22128,17942,9169,23586,7410,"[2, 79]","[2, 46]","[98, 58, 36, 12, 89, 26, 25]"
133838,4073,133535,International,International,Instrumental,20104,2216,20069,21844,1134,21616,"[2, 86]","[2, 46]","[107, 18, 1235]"
51991,29350,110636,International,International,Rock,9773,6274,17127,11607,7325,18163,"[2, 79]","[2, 46]","[113, 58, 26, 12]"
127868,38353,126410,International,International,Instrumental,19314,7691,19105,21105,9170,19461,"[2, 77]","[2, 79]","[18, 1235]"
91181,59725,40123,International,International,Experimental,15103,10964,7960,17040,6344,281,"[177, 2]",[2],"[38, 47]"
64591,36272,1482,International,International,Electronic,11646,7411,389,13489,8688,249,"[808, 2, 46]","[2, 118]",[15]
59695,129925,133015,International,International,Electronic,10958,19578,20018,12856,21423,20146,[2],"[504, 2, 46]","[42, 468, 15]"
80776,54468,87108,International,International,Instrumental,13827,10191,14647,15839,11989,16682,"[2, 130, 102, 1032, 524]","[2, 79]","[18, 1235]"
43768,117944,107433,International,International,Electronic,8584,18100,16727,411,9939,18761,"[2, 118]","[2, 79]","[240, 297, 182, 15]"
14319,134959,29039,International,International,Electronic,3335,20264,6244,3936,19607,7270,"[2, 118]","[1032, 2, 102]","[296, 15, 400, 401, 181, 182, 286]"
73772,96738,57078,International,International,Pop,13057,15703,10533,13732,3936,9845,"[130, 2]","[2, 118]",[10]
117942,11675,86263,International,International,Rock,18100,2870,14535,5303,2795,16586,"[2, 79]","[2, 46]","[25, 12, 109]"
99391,50283,68872,International,International,Experimental,16056,9518,12289,18025,11353,13452,"[2, 130]","[2, 79]","[32, 38]"
134940,53152,57177,International,International,Folk,20263,9954,10535,19607,6543,12386,"[1032, 2, 102]","[2, 79]","[17, 94]"
51006,129926,147413,International,International,Rock,9620,19578,21982,11431,21423,19740,"[504, 2]","[504, 2, 46]","[25, 12, 111]"
4091,52124,112789,International,International,Experimental,1678,9796,17387,1140,11630,19268,"[2, 117, 118, 130]","[2, 46]","[32, 38]"
15880,59702,148584,International,International,Pop,3630,10961,22154,4387,12858,23601,"[2, 172]",[2],[10]
38365,108864,110082,International,International,Hip-Hop,7691,16898,17048,9169,3936,16031,"[2, 79]","[2, 118]",[21]
43697,6370,109350,International,International,Rock,8574,1983,16970,10183,1835,15300,"[2, 118, 102, 130]","[2, 118]","[66, 12, 89, 27, 25]"
56695,6372,73467,International,International,Pop,10471,1984,12997,12294,1836,9288,"[2, 79]","[2, 118, 102]",[10]
114880,73777,64536,International,International,Electronic,17711,13057,11627,6345,14982,13477,"[2, 118]","[130, 2]","[337, 468, 15]"
44952,80774,68872,International,International,Experimental,8728,13827,12289,10385,15839,13452,"[808, 2, 46]","[2, 130, 102, 1032, 524]","[32, 38]"
18032,110452,121415,International,International,Rock,4127,17111,18428,4965,19071,20310,"[2, 46]","[2, 79]","[66, 12, 359]"
96738,44947,33050,International,International,Folk,15703,8728,6849,3936,10385,8094,"[2, 118]","[808, 2, 46]","[17, 103]"
11683,59707,125622,International,International,Instrumental,2870,10962,18985,2795,12860,19461,"[2, 46]",[2],"[18, 1235]"
134962,127869,126400,International,International,Pop,20264,19314,19102,19607,21105,20995,"[1032, 2, 102]","[2, 77]","[10, 76]"
150073,107250,85490,International,International,Folk,22380,16703,14422,14155,18747,9765,"[2, 79]","[2, 741, 130]","[17, 103]"
60042,44951,8363,International,International,Experimental,7824,8728,2176,9348,10385,2,"[2, 92, 214]","[808, 2, 46]","[1, 38, 22]"
99361,80693,108461,International,International,Pop,16051,13817,16866,18022,6345,18873,"[2, 118]","[2, 118]",[10]
54475,43535,128619,International,International,Instrumental,10192,8539,19395,11992,10183,19056,"[2, 79]","[2, 130, 102, 524, 118]","[107, 1235]"
98031,1683,11782,International,International,Hip-Hop,15873,429,2898,17898,1259,3089,"[2, 118]",[2],[21]
52120,25668,114541,International,International,Instrumental,9796,5571,17648,11630,5303,19461,"[2, 46]","[2, 602, 79]","[18, 1235]"
14604,80693,24421,International,International,Hip-Hop,3376,13817,5347,4053,6345,6274,"[2, 92, 214]","[2, 118]",[21]
29351,107189,108501,International,International,Hip-Hop,6274,16695,16872,7326,18736,18877,"[2, 46]","[2, 79]","[539, 21]"
131938,134935,134052,International,International,Electronic,19874,20263,20134,21620,19607,13262,"[2, 118, 102]","[1032, 2, 102]","[296, 182, 15]"
43598,60873,115774,International,International,Instrumental,8555,11137,17802,10188,10174,19692,"[130, 2, 524, 741]","[130, 2, 741]","[18, 1235]"
17632,59684,36987,International,International,Hip-Hop,3919,10957,7492,4804,12855,6274,"[2, 92, 86]","[232, 2, 118]",[21]
27609,62525,21676,International,International,Pop,5973,7685,4789,6969,9160,5731,"[2, 130, 232, 619, 504]","[2, 602, 79]","[362, 10]"
59718,113270,57663,International,International,Rock,10963,17457,10612,3936,19368,9123,"[2, 118]",[2],"[66, 12, 111, 85, 25]"
6802,6396,41191,International,International,Folk,1852,1980,8153,1729,1832,8392,[2],"[2, 118]","[33, 17]"
43590,129403,135092,International,International,Experimental,8553,19510,20283,10188,21299,21941,"[130, 2, 524, 741]","[602, 2, 79]","[38, 47]"
60753,43698,73171,International,International,Folk,11115,8574,12971,13021,10183,14834,"[2, 118, 130]","[2, 118, 102, 130]",[17]
54437,99372,40121,International,International,Experimental,10186,16053,7946,11986,18023,281,"[2, 79]","[2, 118]","[38, 47]"
113261,131952,66757,International,International,Instrumental,17457,19875,11978,19359,6345,13830,[2],"[2, 118]","[18, 1235]"
135225,43588,133447,International,International,Instrumental,20300,8553,20057,21947,10188,21803,"[1032, 2, 102]","[130, 2, 524, 741]","[18, 1235]"
3896,11682,121591,International,International,Pop,907,2870,18449,1023,2795,20325,"[2, 118]","[2, 46]",[10]
99374,122901,91625,International,International,Electronic,16053,18597,15164,18023,20560,10397,"[2, 118]",[2],"[240, 297, 15]"
98028,6357,126430,International,International,Pop,15873,1983,19109,17898,1835,20999,"[2, 118]","[2, 118]",[10]
59673,42030,64796,International,International,Pop,10955,8263,11688,12844,9945,12272,"[2, 118]","[2, 602, 79]",[10]
108864,52119,120467,International,International,Electronic,16898,9796,18349,3936,11630,20146,"[2, 118]","[2, 46]","[42, 468, 15]"
73767,17610,119726,International,International,Folk,13057,3981,18274,14996,4799,14571,"[130, 2]","[2, 172]","[17, 103]"
6382,31889,12526,International,International,Hip-Hop,1980,6648,3010,1832,7875,3374,"[2, 118]","[177, 2, 77]",[21]
134930,60535,10696,International,International,Hip-Hop,20263,11075,2645,19607,12974,2631,"[1032, 2, 102]","[130, 2, 524]",[21]
62534,60865,73309,International,International,Rock,7685,11136,12973,9160,11103,13981,"[2, 602, 79]","[2, 118]","[66, 12]"
134933,51999,110771,International,International,Hip-Hop,20263,9773,17152,19607,11607,16031,"[1032, 2, 102]","[2, 79]",[21]
121913,134943,64006,International,International,Pop,18489,20262,11553,20367,19607,8375,"[2, 79]","[1032, 2, 102]",[10]
134940,17637,98624,International,International,Hip-Hop,20263,3919,15954,19607,4804,17784,"[1032, 2, 102]","[2, 92, 86]","[539, 21]"
38824,12109,131767,International,International,Pop,7757,2938,19851,9237,3186,21598,"[177, 2]",[2],"[10, 76]"
38353,80697,117630,International,International,Folk,7691,13817,18057,9170,6345,19890,"[2, 79]","[2, 118]","[17, 103]"
